Customer ID,Income (USD),Loan Amount Request (USD),Current Loan Expenses (USD),Credit Score,No. of Defaults,Property Age,Co-Applicant,Property Price,Type of Employment_missing_val,Type of Employment_Laborers,Type of Employment_Sales staff,Type of Employment_Core staff,Type of Employment_Managers,Type of Employment_Drivers,Type of Employment_Accountants,Expense Type 1_N,Profession_Working,Profession_Commercial associate,Profession_Pensioner,Dependents_2.0,Dependents_3.0,Dependents_1.0,Dependents_4.0,Dependents_0,Location_Semi-Urban,Location_Rural
C-6123,1989.94,45171.34,219.66,782.52,0,1989.94,1.0,66447.21,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-32739,2980.65,128895.21,676.11,693.46,0,2980.65,1.0,226267.75,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
C-11675,3218.09,41677.37,197.79,673.32,0,3218.09,1.0,70446.14,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-28770,2163.48,170820.78,467.95,703.5,0,2163.48,1.0,281361.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
C-16687,2222.435,64312.77,246.67,790.8,0,2223.25,1.0,73027.2,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-29328,3285.78,64176.91,302.87,755.93,0,3285.78,1.0,82185.85,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-5970,2222.435,24406.6,127.8,718.46,1,2223.25,1.0,37654.33,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
C-16661,2101.65,27390.37,136.16,617.8,0,2101.65,0.0,46049.39,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
C-16205,1697.15,164978.58,718.42,832.78,0,1697.15,1.0,193444.39,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
C-33657,1693.99,135259.17,548.27,761.3,0,1693.99,1.0,215586.84,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-1753,2837.91,26500.8,341.86,686.86,0,2837.91,1.0,29297.91,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
C-640,1342.29,47145.13,229.16,814.45,0,1342.29,1.0,81588.4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
C-30233,1481.71,42444.59,397.93,870.1,1,1481.71,1.0,76438.95,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-3359,2019.07,23813.76,175.09,810.06,1,2019.07,1.0,40715.97,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
C-43016,2439.89,145191.29,628.63,691.93,0,2439.89,1.0,169764.26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C-42155,878.78,23682.62,107.21,628.31,1,878.78,1.0,34049.35,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-19420,2664.31,119506.43,409.8,864.37,1,2664.31,1.0,195447.23,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-1211,2084.18,69422.37,362.17,739.82,0,2223.25,1.0,91579.7,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-5337,2259.26,116856.85,337.11,831.12,0,2259.26,1.0,172519.37,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
C-23129,2222.435,83870.7,447.65,739.82,0,2223.25,1.0,153761.24,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C-3995,4103.1,34114.66,331.01,761.78,0,4103.1,1.0,61651.37,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
C-37833,1683.35,73114.4,336.15,733.64,0,1683.35,1.0,88949.2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-43395,2345.14,74820.23,362.32,830.69,0,2345.14,1.0,91003.89,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
C-23384,1541.49,21308.56,242.13,739.82,0,1541.49,1.0,32477.9,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-29821,2828.89,172602.85,490.56,753.02,0,2828.89,1.0,209566.32,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-899,1491.84,98757.66,296.19,761.02,0,1491.84,1.0,133896.96,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-33698,2351.6,79665.63,387.41,792.94,0,2351.6,1.0,131290.85,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C-7060,2222.435,129882.15,788.48,748.1,0,2223.25,1.0,172460.83,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
C-24114,2222.435,22018.76,167.37,646.4,0,2223.25,0.0,30511.75,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-15700,2309.16,39369.92,193.86,848.11,0,2309.16,1.0,45409.74,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
C-18995,2222.435,135862.77,833.66,653.81,0,2223.25,1.0,183210.13,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-34327,3817.49,58379.72,425.41,661.38,0,3817.49,1.0,66897.26,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-49170,2138.55,37393.43,293.63,789.89,0,2138.55,0.0,51873.93,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-38457,2179.56,148703.91,726.07,801.33,0,2179.56,1.0,188554.53,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
C-22594,2222.435,47900.43,225.54,739.82,0,2223.25,1.0,52778.69,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
C-5018,1549.47,65701.95,371.73,808.23,0,1549.47,1.0,77758.57,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
C-47290,1051.54,28164.18,154.49,864.67,0,1051.54,0.0,36572.05,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-33342,3270.95,141254.66,417.38,686.54,1,3270.95,1.0,238601.36,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-43424,1823.01,78035.56,496.51,663.51,0,1823.01,0.0,134977.34,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
C-26050,1701.95,49010.89,239.16,617.96,1,1701.95,0.0,85357.46,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
C-7755,1955.57,150245.81,384.58,739.82,0,1955.57,1.0,256962.24,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-26384,2222.435,67433.3,480.34,748.33,1,2223.25,1.0,101990.29,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
C-25460,3369.33,166623.08,394.7,843.94,1,3369.33,1.0,233479.96,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-8674,2026.44,26003.58,124.89,739.82,0,2026.44,1.0,44890.86,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C-15397,2222.435,14526.36,167.13,764.46,0,2223.25,1.0,27470.73,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C-8499,1283.87,25966.41,131.55,630.62,0,1283.87,1.0,45362.1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
C-28963,1988.47,22385.18,142.49,636.23,0,1988.47,1.0,30532.92,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-7305,3183.57,36985.25,202.21,713.32,0,3183.57,1.0,63109.1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C-27567,1968.89,41505.71,192.86,651.92,1,1968.89,1.0,73349.87,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
C-37275,3074.88,115728.18,464.96,693.11,0,3074.88,1.0,134956.59,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
C-23227,3133.85,77635.12,661.04,754.38,0,3133.85,1.0,145275.46,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
C-27009,1261.47,53511.75,262.29,779.09,0,1261.47,1.0,83056.92,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-23392,2222.435,80214.25,386.22,691.95,0,2223.25,1.0,95467.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C-13503,3112.75,52301.73,511.79,739.82,0,3112.75,1.0,70956.55,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-39350,2145.86,189915.14,511.29,806.64,0,2145.86,1.0,308216.76,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
C-37265,3836.55,207467.4,848.17,818.55,0,3836.55,1.0,309272.54,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-33771,2453.64,107094.21,548.52,651.36,0,2453.64,1.0,165431.99,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-18154,2222.435,15932.67,169.4,580.0,0,2223.25,1.0,-999.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C-21259,1604.35,121205.57,314.12,748.81,0,1604.35,1.0,170486.98,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-25483,1905.83,40360.43,341.25,652.01,0,1905.83,1.0,75719.8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C-17991,1565.49,70452.46,320.94,748.51,1,1565.49,1.0,86358.99,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-40313,1772.82,73539.93,343.44,860.09,0,1772.82,1.0,109426.42,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
C-30020,3175.7,241522.45,674.48,729.96,0,3175.7,1.0,450690.07,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
C-44278,2721.54,76605.05,683.62,708.05,0,2721.54,1.0,91872.33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C-16345,1666.13,39653.7,208.73,676.13,0,1666.13,1.0,48974.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
C-26731,1306.13,69389.76,329.72,590.77,0,1306.13,1.0,125931.6,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-8020,2222.435,69230.48,292.33,675.37,0,2223.25,1.0,111613.94,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
C-16360,2085.49,49318.52,307.58,585.55,1,2085.49,1.0,90293.22,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
C-21549,2956.43,36283.5,288.12,662.86,0,2956.43,1.0,52030.86,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
C-12178,1812.41,29243.55,291.55,739.82,1,1812.41,1.0,43453.7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
C-15204,794.71,15986.74,134.27,676.74,0,794.71,1.0,18751.83,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
C-9044,1641.8,36724.94,232.36,769.26,0,1641.8,1.0,55646.1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-32466,542.06,19321.44,208.92,769.19,0,542.06,1.0,34508.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
C-15116,2806.29,78427.3,384.96,610.75,0,2806.29,1.0,135681.18,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-1808,2222.435,169581.24,500.87,709.59,0,2223.25,1.0,213767.52,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
C-21937,1472.12,34539.57,117.09,784.2,0,1472.12,1.0,59148.34,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C-39577,921.06,74198.68,284.47,687.38,1,921.06,1.0,107983.89,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-29808,2222.435,8712.18,68.52,700.33,0,2223.25,1.0,16368.79,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-5387,1431.88,16519.11,133.85,668.97,0,1431.88,1.0,18194.33,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
C-35371,2206.72,111091.88,396.9,752.57,0,2206.72,1.0,166801.1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
C-33421,1761.9,43271.47,251.01,843.58,0,1761.9,0.0,53636.43,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-45059,2046.3,114576.75,902.8,631.48,0,2046.3,1.0,188546.94,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-5438,2519.25,164581.79,672.93,769.8,0,2519.25,1.0,201566.22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
C-30517,2657.3,22984.18,295.07,675.63,0,2657.3,1.0,28928.71,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-38721,2491.48,20775.19,96.79,706.02,0,2491.48,1.0,27328.41,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
C-42708,1055.6,66964.73,241.11,747.23,0,1055.6,1.0,75996.87,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
C-16680,2222.435,68413.0,224.15,772.7,0,2223.25,1.0,116638.29,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-7633,1307.69,68501.76,307.52,682.73,0,1307.69,1.0,100949.23,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
C-6033,1043.82,38065.62,309.55,751.77,1,1043.82,1.0,47780.04,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
C-32379,2093.18,88794.39,430.11,785.77,1,2093.18,1.0,140831.65,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C-16056,1418.29,32106.82,182.64,625.57,0,1418.29,1.0,58534.58,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-41082,2685.44,38792.21,200.72,702.61,0,2685.44,1.0,56913.13,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
C-47604,2891.44,65394.64,318.73,844.53,0,2891.44,1.0,91798.7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
C-44271,2406.25,36297.32,184.26,673.29,0,2406.25,0.0,45349.16,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-7705,1399.77,144084.98,761.91,758.36,1,1399.77,1.0,247984.02,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-24472,2743.16,26344.66,122.25,618.8,1,2743.16,1.0,37768.05,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
C-31320,2671.37,158819.9,787.79,718.31,0,2671.37,1.0,230414.57,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-49135,1874.75,103649.91,413.07,675.35,1,1874.75,1.0,116722.5,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-8585,2019.91,48062.76,234.29,684.36,1,2019.91,1.0,84822.61,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-35004,2497.53,55216.14,260.06,783.35,1,2497.53,1.0,104557.73,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C-30892,3025.24,107149.44,620.28,773.71,0,3025.24,1.0,157505.98,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
C-23934,2000.53,183737.83,618.74,801.42,1,2000.53,1.0,240870.26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
C-42997,952.39,27615.01,128.41,689.45,0,952.39,1.0,46514.12,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-36816,2631.58,132507.0,673.56,868.23,0,2631.58,1.0,228494.98,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
C-43684,2783.57,94821.77,306.45,649.92,1,2783.57,1.0,108985.08,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
C-5011,2250.98,155799.53,391.9,838.58,0,2250.98,1.0,211827.62,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-10175,2222.435,63339.43,516.25,728.31,0,2223.25,1.0,105499.51,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
C-48924,3666.4,15147.92,110.13,648.87,0,3666.4,1.0,23228.34,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
C-21436,2222.435,80367.58,420.99,686.08,1,2223.25,1.0,123671.63,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
C-1136,1692.14,28004.72,128.07,657.53,1,1692.14,1.0,49868.47,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-24174,2024.13,38464.48,451.75,666.4,0,2024.13,1.0,63577.95,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-17755,3506.63,21384.5,231.11,723.0,0,3506.63,1.0,-999.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
C-36144,1937.69,79074.06,206.8,705.52,1,1937.69,1.0,132619.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
C-8055,2083.32,42677.12,372.01,690.5,0,2083.32,1.0,60736.38,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-10968,2222.435,108318.15,352.17,764.11,0,2223.25,1.0,149729.77,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
C-39785,1561.95,50040.17,227.79,858.63,1,1561.95,1.0,87158.44,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-7193,2584.42,46615.25,165.52,781.95,0,2584.42,1.0,60906.73,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
C-28440,1838.38,141580.78,462.11,658.74,0,1838.38,1.0,206039.49,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-35125,1706.27,118485.82,377.48,791.88,1,1706.27,1.0,132132.8,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
C-37245,1245.71,100775.19,384.3,659.91,0,1245.71,1.0,141889.95,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-6284,2456.44,123580.23,415.75,858.19,0,2456.44,1.0,155741.21,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
C-15343,810.19,161500.27,470.18,763.86,0,810.19,1.0,276510.29,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-32170,3440.89,115642.5,523.71,823.07,1,3440.89,1.0,179442.84,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-27180,2222.435,151140.76,384.0,721.13,0,2223.25,1.0,205808.82,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
C-2868,2295.65,38040.68,366.2,739.82,0,2295.65,1.0,47481.39,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
C-33524,1590.36,140024.44,512.11,722.01,1,1590.36,1.0,230793.85,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-16897,2140.33,43759.04,432.32,727.37,1,2140.33,1.0,78878.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
C-11803,1680.08,102149.55,418.63,725.92,0,1680.08,1.0,156216.4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C-16533,1662.19,136508.2,392.17,650.96,0,1662.19,1.0,153516.66,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-40555,1370.79,46182.31,517.59,713.08,0,1370.79,1.0,72627.78,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-24319,1542.31,35245.81,197.7,740.27,1,1542.31,1.0,59712.3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
C-33532,1984.37,36645.86,115.25,812.43,0,1984.37,1.0,69542.41,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
C-15033,2155.1,84201.08,445.22,724.05,0,2155.1,1.0,122283.65,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
C-9394,2222.435,188451.55,592.78,689.25,0,2223.25,1.0,266307.41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C-28846,2740.34,31245.98,166.79,739.82,0,2740.34,0.0,56625.13,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-43974,3899.56,199205.47,583.51,820.13,0,3899.56,0.0,367930.07,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
C-36502,4223.61,162814.98,403.52,790.85,0,4223.61,1.0,193790.37,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
C-29866,2222.435,59011.44,249.46,761.58,0,2223.25,1.0,71885.95,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
C-31119,985.63,29510.87,307.97,746.29,1,985.63,1.0,34761.97,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-12595,2222.435,20882.58,162.35,786.4,0,2223.25,1.0,29706.94,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
C-34740,3262.42,86575.91,344.11,728.06,0,3262.42,1.0,121972.67,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
C-11215,2222.435,42441.98,286.43,669.38,0,2223.25,1.0,79163.2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C-468,2222.435,161067.69,712.05,743.4,1,2223.25,1.0,286020.99,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-19704,2097.44,23382.44,216.06,738.4,0,2097.44,1.0,27679.32,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
C-45144,1533.94,27469.41,156.01,703.3,0,1533.94,1.0,33693.58,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
C-19434,2222.435,69027.52,306.73,843.31,0,2223.25,1.0,91872.88,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
C-46158,4165.8,12933.73,145.04,734.45,0,4165.8,0.0,16861.89,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-37230,2371.27,108500.36,624.92,687.31,0,2371.27,1.0,137692.9,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
C-49744,1031.32,31644.69,193.11,742.84,0,1031.32,0.0,53297.66,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C-34477,1155.09,40088.38,268.1,707.07,0,1155.09,1.0,60729.17,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-4059,3700.66,115392.87,525.39,802.12,0,3700.66,1.0,160144.05,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
C-19893,2260.89,99645.03,432.15,721.08,1,2260.89,1.0,109854.02,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
C-41872,2933.55,136400.74,623.43,781.67,0,2933.55,0.0,182906.34,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
C-1700,4234.08,48233.29,184.79,778.8,0,4234.08,1.0,80413.43,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
C-40288,2461.61,28334.55,309.28,681.41,0,2461.61,1.0,35368.04,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-24055,1964.99,62469.65,164.73,706.16,0,1964.99,1.0,99980.81,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
C-43154,1604.02,38800.61,211.52,591.95,0,1604.02,1.0,66051.06,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
C-23489,3022.45,137297.99,445.8,807.44,0,3022.45,1.0,226857.77,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
C-21009,2222.435,141362.15,801.06,722.39,1,2223.25,1.0,257141.92,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-17602,2280.05,48622.67,338.41,709.69,0,2280.05,1.0,56400.25,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
C-43752,2828.38,76020.71,723.35,706.44,0,2828.38,1.0,134356.22,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
C-8112,749.44,37127.56,300.05,619.34,1,749.44,0.0,53608.56,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
C-46348,2797.76,87010.02,452.3,699.01,0,2797.76,0.0,153162.56,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
C-29785,2222.435,39551.38,259.47,646.83,1,2223.25,1.0,61865.7,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-5661,4120.87,67234.75,437.67,789.05,0,4120.87,1.0,86736.48,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
C-8990,2222.435,169816.76,478.39,765.58,0,2223.25,1.0,279513.23,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
C-34634,1873.7,54709.7,304.94,812.27,1,1873.7,1.0,102150.69,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-30825,1266.77,26732.88,314.59,687.99,0,1266.77,1.0,34298.59,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-2225,2222.435,39774.29,189.25,654.4,0,2223.25,1.0,63012.86,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
C-42403,1648.02,103762.96,459.96,780.69,0,1648.02,0.0,121501.35,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
C-25828,1572.66,79889.29,364.36,663.77,0,1572.66,1.0,135824.36,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
C-941,1591.52,73312.86,796.46,702.82,1,1591.52,1.0,121149.05,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
C-13682,720.19,65486.9,293.65,839.77,0,2223.25,0.0,108428.68,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
C-31420,2066.15,133581.91,400.73,612.49,0,2066.15,1.0,231214.82,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
C-17776,3062.36,92658.48,395.3,739.82,0,3062.36,1.0,109975.18,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
C-40550,3714.75,137605.44,385.56,708.36,0,3714.75,1.0,154220.08,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
C-12592,2222.435,174404.02,489.15,810.72,1,2223.25,1.0,237069.64,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
C-44258,1988.8,34249.19,173.89,672.9,0,1988.8,0.0,48393.71,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
C-31556,2097.13,65328.13,188.53,617.09,1,2097.13,1.0,80234.29,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
C-12842,3351.37,38155.94,421.77,678.48,0,3351.37,1.0,42908.0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-18408,1359.18,52788.42,246.32,742.18,1,1359.18,1.0,79651.85,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
C-30019,1889.68,64296.51,444.03,839.92,0,1889.68,1.0,98621.36,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
C-36438,2428.89,67002.87,376.23,662.08,0,2428.89,1.0,85754.31,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
